id_for_x,ctf_id,a,found_a,abstains,certifies_infeasibility,exec_time
1385,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1386,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-4.), array(0.)]",True,False,False,0.002977999999999703
1387,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1388,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1389,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1390,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1391,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1392,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1393,1,,False,False,True,0.0013770000000001836
1394,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1395,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1396,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1397,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1398,1,,False,False,True,0.001358999999999888
1399,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-2.), array(-1.), array(0.)]",True,False,False,0.002962999999999827
1400,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-2.), array(0.)]",True,False,False,0.002974999999999728
1401,1,,False,False,True,0.0013739999999997643
1402,1,,False,False,True,0.0013719999999999288
1403,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-4.), array(-1.)]",True,False,False,0.002971000000000057
1404,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-3.), array(0.)]",True,False,False,0.002967000000000386
1405,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1406,1,,False,False,True,0.0014049999999996565
1407,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1408,1,"[array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-4.), array(-5.), array(-5.), array(-5.), array(0.)]",True,False,False,0.0029729999999998924
1409,1,"[array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002987000000000073
1410,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1411,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1412,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-5.), array(-1.)]",True,False,False,0.0029609999999999914
1413,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1414,1,,False,False,True,0.0013809999999998546
1415,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029639999999999667
1416,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1417,1,,False,False,True,0.0013679999999998138
1418,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-2.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002971000000000057
1419,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1420,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1421,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-2.), array(0.), array(-1.), array(-2.), array(0.)]",True,False,False,0.002955000000000041
1422,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-1.), array(0.)]",True,False,False,0.0029639999999999667
1423,1,,False,False,True,0.001379000000000019
1424,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(0.), array(0.), array(0.), array(-4.), array(-2.), array(-1.)]",True,False,False,0.0029680000000000817
1425,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1426,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1427,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-4.), array(-5.), array(-1.)]",True,False,False,0.003049999999999997
1428,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-4.), array(-1.)]",True,False,False,0.002991000000000188
1429,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1430,1,"[array(0.), array(0.), array(1.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029759999999998676
1431,1,,False,False,True,0.0013689999999999536
1432,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-4.), array(0.), array(-4.), array(0.), array(0.)]",True,False,False,0.002981999999999818
1433,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1434,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1435,1,,False,False,True,0.0013770000000001836
1436,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1437,1,"[array(0.), array(0.), array(1.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-2.), array(-4.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029609999999999914
1438,1,,False,False,True,0.0013770000000001836
1439,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002966999999999942
1440,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1441,1,"[array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-4.), array(-1.)]",True,False,False,0.002979000000000287
1442,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1443,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-2.), array(-1.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029889999999999084
1444,1,,False,False,True,0.0013700000000000934
1445,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(0.), array(0.)]",True,False,False,0.0029599999999998516
1446,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-4.), array(0.)]",True,False,False,0.002962000000000131
1447,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-2.), array(0.), array(-3.), array(-4.), array(0.)]",True,False,False,0.003049999999999997
1448,1,,False,False,True,0.0015260000000001384
1449,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0030160000000001297
1450,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1451,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(0.)]",True,False,False,0.002994000000000163
1452,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1453,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-3.), array(0.), array(-5.), array(0.), array(0.)]",True,False,False,0.002969999999999917
1454,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1455,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1456,1,,False,False,True,0.0014419999999999433
1457,1,,False,False,True,0.0013910000000003642
1458,1,,False,False,True,0.0013760000000000439
1459,1,,False,False,True,0.0013659999999999783
1460,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(0.), array(0.)]",True,False,False,0.0030280000000000307
1461,1,,False,False,True,0.0013770000000001836
1462,1,,False,False,True,0.0013700000000000934
1463,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1464,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1465,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1466,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(0.)]",True,False,False,0.0029689999999997774
1467,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-5.), array(0.)]",True,False,False,0.002981999999999818
1468,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1469,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1470,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(0.), array(0.), array(0.), array(-4.), array(-5.), array(0.)]",True,False,False,0.0029879999999997686
1471,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1472,1,,False,False,True,0.0013730000000000686
1473,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-3.), array(0.)]",True,False,False,0.002979000000000287
1474,1,,False,False,True,0.0013719999999999288
1475,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1476,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-3.), array(-1.)]",True,False,False,0.002974000000000032
1477,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029760000000003117
1478,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1479,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1480,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1481,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1482,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-3.), array(0.)]",True,False,False,0.0029840000000000977
1483,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-2.), array(-2.), array(-5.), array(-3.), array(0.)]",True,False,False,0.0029719999999997526
1484,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029799999999999827
1485,1,,False,False,True,0.0013729999999996245
1486,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-4.), array(-4.), array(-1.)]",True,False,False,0.0029639999999999667
1487,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1488,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(0.), array(0.), array(0.), array(-5.), array(-4.), array(-1.)]",True,False,False,0.002982999999999958
1489,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002974000000000032
1490,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1491,1,"[array(0.), array(0.), array(2.), array(1.), array(1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(0.), array(0.), array(0.)]",True,False,False,0.0029799999999999827
1492,1,,False,False,True,0.0013800000000001589
1493,1,"[array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0030369999999999564
1494,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(0.), array(0.)]",True,False,False,0.00302300000000022
1495,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029760000000003117
1496,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1497,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1498,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1499,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1500,1,,False,False,True,0.0013920000000000599
1501,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1502,1,"[array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-4.), array(-1.)]",True,False,False,0.0029660000000002462
1503,1,"[array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(0.)]",True,False,False,0.002985999999999933
1504,1,"[array(0.), array(0.), array(1.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-3.), array(-1.)]",True,False,False,0.0029700000000003612
1505,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029730000000003365
1506,1,"[array(0.), array(0.), array(0.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-2.), array(-5.), array(-4.), array(-5.), array(-1.)]",True,False,False,0.0029799999999999827
1507,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-3.), array(0.)]",True,False,False,0.0029810000000001224
1508,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1509,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1510,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1511,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-3.), array(-3.), array(-2.), array(0.)]",True,False,False,0.002950999999999926
1512,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1513,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1514,1,"[array(0.), array(0.), array(1.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002969999999999917
1515,1,,False,False,True,0.0013600000000000279
1516,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1517,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1518,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(0.)]",True,False,False,0.0030729999999996593
1519,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1520,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1521,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-4.), array(0.), array(-5.), array(-3.), array(0.)]",True,False,False,0.0031409999999998384
1522,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(0.)]",True,False,False,0.00302300000000022
1523,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1524,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-2.), array(0.)]",True,False,False,0.0030009999999998094
1525,1,,False,False,True,0.00140000000000029
1526,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.003025999999999751
1527,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1528,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(0.), array(0.), array(0.), array(-5.), array(-1.), array(0.)]",True,False,False,0.0029879999999997686
1529,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(0.), array(0.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.0029880000000002127
1530,1,,False,False,True,0.0013730000000000686
1531,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1532,1,"[array(0.), array(0.), array(2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-5.), array(-5.), array(-5.), array(-1.)]",True,False,False,0.002994000000000163
1533,1,,False,False,True,0.0013849999999999696
1534,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1535,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1536,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1537,1,,False,False,True,0.0013779999999998793
1538,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1539,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1540,1,"[array(0.), array(0.), array(2.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(0.), array(0.), array(0.), array(-5.), array(-2.), array(0.)]",True,False,False,0.0029930000000000234
1541,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1542,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1543,1,,False,False,True,0.001395000000000035
1544,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1545,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1546,1,"[array(0.), array(0.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-5.), array(-1.), array(-4.), array(-1.)]",True,False,False,0.0029799999999999827
1547,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1548,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1549,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1550,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
1551,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-5.), array(-1.)]",True,False,False,0.0029840000000000977
